id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_x_position,competitive_swings,swing_length,pull_air_rate,EV,LA,barrel_per,hardhit_per,z_contact_per,wOBA
668885,"Martin, Austin",R,66.93439315340915,39.872642451541296,9.922886588430366,-5.434844401,0.51420454545454545455,2.0470599945309464,31.817389100950823,26.454697331144015,352,6.905789773,0.18085106382978722,87.2,12.7,0.011,0.33,0.868,0.297
666150,"Fletcher, Dominic",L,66.66042279661018,27.173132718900117,1.9707254481298673,4.024429851396415,0.34745762711864406780,-4.170618089,27.483606559973754,25.90030179318889,354,6.543098418,0.12863070539419086,85.9,11.1,0.025,0.306,0.873,0.26
641432,"Calhoun, Willie",L,69.92511376404497,23.193716101315015,3.6868852069901696,-3.576546085,0.41573033707865168539,0.6912809441984242,32.688870123436025,28.349370456206874,356,6.656872331,0.19426751592356692,89.6,12.2,0.032,0.395,0.916,0.305
678225,"Bae, Ji Hwan",L,67.86404573816145,31.178267688037216,3.1423912170221038,8.530913814367556,0.29526462395543175487,-5.168604354,26.31568096525211,25.10254388512426,359,6.768092897,0.049342105,88,1.9,0.039,0.365,0.843,0.258
606992,"Haase, Eric",R,71.61116063888885,31.673939965452288,11.532542635201684,-1.565740275,0.54166666666666666667,4.603130400825206,29.14177384656273,28.273970227831924,360,7.206729528,0.1797752808988764,87,12.1,0.067,0.345,0.774,0.26
702332,"Durbin, Caleb",R,68.16867644808747,26.843129478881878,8.520328856862369,-5.300908724,0.66939890710382513661,-3.679758606,28.294225595072025,27.141531356548736,366,6.851873333,0.2018348623853211,84.6,13.8,0.037,0.257,0.935,0.327
701762,"Kurtz, Nick",L,77.48307885869572,38.75630722133988,13.117205883077842,-0.223035432,0.44836956521739130435,2.0324784779188847,25.66708914294466,27.205365546517495,368,7.694339647,0.1259259259259259,92.7,15.6,0.176,0.515,0.792,0.38
807713,"Shaw, Matt",R,69.27333344,26.929733553256977,9.334235541,3.8267202514193888,0.59349593495934959350,-2.875247795,27.61566894837841,30.14589385148451,369,6.775226612,0.1437125748502994,83.4,10.8,0.048,0.275,0.857,0.254
656541,"Hilliard, Sam",L,75.23940609164421,26.78095497956182,9.389788709,-1.359184662,0.49326145552560646900,6.657754127083321,33.06113425914819,28.655009460546097,371,7.247896253,0.2,93.8,17,0.135,0.516,0.697,0.331
686948,"Baldwin, Drake",L,75.40598432795701,31.01050772640509,9.924935271156178,3.247503531123432,0.49193548387096774194,2.931384654585231,29.133650188292243,28.04331189880227,372,7.158755672,0.13749999999999998,92,5.5,0.106,0.5,0.889,0.363
672744,"Canario, Alexander",R,76.68707621333333,34.33391566159521,12.467562437462572,3.153415739449548,0.51733333333333333333,-0.238338907,28.45545540347578,27.342725169707855,375,8.07060744,0.15702479338842973,88,11.2,0.132,0.479,0.742,0.294
677595,"Mauricio, Ronny",R,74.27817130319147,27.875192275433623,7.886866976057349,-6.554496727,0.55053191489361702128,6.068301005,35.86347455094324,27.963496439470983,376,7.67850492,0.22627737226277372,90.5,10.8,0.066,0.387,0.796,0.292
642201,"White, Eli",R,72.21802119680845,34.422853887495485,8.467087017165477,3.748638622546524,0.46542553191489361702,-0.238111505,26.987928965527423,31.23953183421464,376,7.118585638,0.1453488372093023,87,9.6,0.076,0.378,0.862,0.288
677870,"Jiménez, Leo",R,69.70304772,34.15613515512998,8.414825227296713,2.0432400418245757,0.46419098143236074271,3.3714739074885443,29.214174973171907,28.511595398128833,377,7.337487135,0.11764705882352944,87.7,12.5,0.081,0.324,0.821,0.298
519058,"Moustakas, Mike",L,71.55476420634913,26.762064001535432,8.554366459895098,-7.080924,0.52380952380952380952,6.816236841665165,35.843850594380925,26.583340015827538,378,7.265451893,0.21886792452830192,89,18,0.057,0.37,0.835,0.294
665506,"Pache, Cristian",R,71.39293182058047,30.838698096992033,9.668569861415788,0.9032948075740425,0.55672823218997361478,-0.917383906,27.932768140591943,28.09603524595125,379,7.361481561,0.15625,90.1,9.3,0.056,0.406,0.756,0.273
686555,"Collins, Isaac",R,72.77698637795278,29.11181471361217,3.9743321652723225,-1.328098473,0.37795275590551181102,0.7746192253360314,31.375844198235423,30.175350768146668,381,6.725703386,0.2185430463576159,87.3,11.4,0.053,0.364,0.838,0.324
663662,"Cameron, Daz",R,73.42110625654452,33.21410362447652,2.409712919102781,-6.444080904,0.31413612565445026178,4.401118693544686,31.023940761940935,27.319437425232017,382,6.799454267,0.1409395973154362,91.7,10.8,0.081,0.456,0.842,0.252
571912,"Maile, Luke",R,67.91308945454547,34.32243551791863,13.899004047186219,-0.537171607,0.58441558441558441558,5.145940686,32.79177002834499,27.165185108480095,385,6.71642626,0.17937219730941703,86.8,13.4,0.081,0.305,0.848,0.285
677347,"Paris, Kyren",R,72.76995847545219,35.19694052825221,11.718316306823517,-2.10096534,0.44186046511627906977,-8.693433473,26.090717244659288,25.513023626644895,387,7.361059767,0.13599999999999998,88,12.2,0.11,0.409,0.751,0.242
678894,"Peguero, Liover",R,72.86284443324934,27.102421345192113,4.911333237,-5.905890123,0.39294710327455919395,0.5968186186831399,32.68637691598724,26.34101525,397,7.312236835,0.14864864864864863,89.1,4.2,0.047,0.399,0.832,0.278
682848,"Rodríguez, Endy",R,70.21004513784465,33.118789821456666,9.627493824709331,-4.984139744,0.51629072681704260652,1.7945890520131489,32.101585612745694,25.646834644229383,399,7.186989724,0.25568181818181823,89.8,16.2,0.045,0.381,0.881,0.261
692225,"Campbell, Kristian",R,73.29261017499996,34.667553308639214,11.295897176572726,7.969995257,0.42750000000000000000,1.586012391539498,29.475162151742406,29.69034407172481,400,6.79040675,0.10126582278481011,88.6,4.7,0.051,0.418,0.83,0.3
663968,"Mangum, Jake",R,67.2546708,29.406653233300975,2.739718267453706,11.079181762842488,0.31920199501246882793,-4.242994115,21.615808639357976,28.87633636278282,401,6.584830748,0.041884817,87.2,-1,0.031,0.361,0.896,0.329
805367,"Meidroth, Chase",R,67.86767093596049,28.670111615398607,5.452615199317996,3.2796695681969137,0.47044334975369458128,-2.865840668,28.66308466057437,28.759568644858607,406,6.637135813,0.12,88.1,8.6,0.009,0.364,0.929,0.283
670224,"Misner, Kameron",L,72.94369178484106,37.398171889753584,12.525141465085563,-6.845834007,0.51833740831295843521,7.897208081014575,34.59091010946333,29.091478481777763,409,7.804357335,0.16911764705882354,87.3,15.2,0.051,0.287,0.768,0.259
596117,"Stubbs, Garrett",L,66.80851997555015,28.03526012342258,11.001439881721488,-8.284585539,0.55256723716381418093,-0.59576679,26.17155070819534,23.53956974111292,409,7.040827115,0.235,81.2,20.6,0,0.119,0.874,0.256
667452,"Julks, Corey",R,70.87353299528306,35.10050741527185,8.893878827623931,-4.000632224,0.52122641509433962264,5.612174759780927,36.303898043990195,29.786457014194042,424,6.986111792,0.1776504297994269,86.8,16.3,0.043,0.33,0.852,0.276
670156,"Mastrobuoni, Miles",L,67.35097936915882,33.46894652775924,8.105489307,-0.402217518,0.46962616822429906542,6.869946553109149,33.413395901284424,28.070445353118394,428,6.630442617,0.098360656,87.9,10.6,0.023,0.351,0.855,0.261
605131,"Barnes, Austin",R,68.1076484,27.155881320058366,5.091725237787353,1.5522497733417526,0.42790697674418604651,3.6466536566389753,30.319325700378563,27.475430170897823,430,6.432362279,0.15384615384615383,85,7.2,0.026,0.271,0.874,0.252
592178,"Bryant, Kris",R,69.70754486301371,37.305495719137866,15.831491746138088,-4.275962809,0.51369863013698630137,6.2670157913041855,32.27829579125649,29.138772488159983,438,7.922504302,0.23255813953488375,85.9,15.3,0.058,0.314,0.835,0.288
668800,"Knizner, Andrew",R,70.62457870159449,26.062686940140413,9.354250046643303,-1.568263917,0.62186788154897494305,6.513576690748672,34.03709779461002,26.889501726647914,439,7.009428767,0.1784386617100372,88.4,14.3,0.063,0.361,0.828,0.258
621550,"Wisdom, Patrick",R,75.79410877272726,31.41907135061439,14.422625947801574,-7.091041741,0.65454545454545454545,2.973229041813404,31.665928182431703,30.56697123231793,440,7.944970387,0.25384615384615383,92,24.2,0.181,0.523,0.815,0.311
810938,"Williamson, Ben",R,69.68107779510026,32.85661280111489,2.3536912802487415,6.0106237707990715,0.32962138084632516704,-2.906985571,25.007870984633705,28.594308350653627,449,6.886927016,0.064516129,88.4,3.8,0.032,0.409,0.904,0.271
668731,"Baddoo, Akil",L,71.98029724288843,30.288371490102456,12.883508456170897,-0.655946454,0.49015317286652078775,-1.599825284,26.090552247482538,30.298100724856525,457,7.576921075,0.15438596491228068,88.7,12.4,0.07,0.382,0.879,0.281
595978,"Hedges, Austin",R,70.35989745,27.961738934222794,13.811724661834415,-8.31712214,0.63755458515283842795,6.0273826507290424,35.196612523288316,27.279370805219926,458,7.469116419,0.21812080536912754,86.7,20.1,0.013,0.291,0.818,0.202
645444,"Herrera, Jose",R,66.53545751,33.93196515065766,7.716592150532209,-5.727883106,0.45986984815618221258,8.27307966,30.819485727730058,26.207867967053513,461,7.063535655,0.18076923076923074,84.5,13,0.004,0.219,0.875,0.263
686611,"Crews, Dylan",R,72.92852139,26.26993491100205,8.635446577175331,-2.06956473,0.51072961373390557940,-0.530309201,29.95501548784322,27.009778596308244,466,7.331003948,0.11764705882352944,89.6,8.2,0.108,0.426,0.853,0.278
656537,"Hill, Derek",R,71.08196722814498,35.78482965361841,14.788694063262302,2.281674425584867,0.43923240938166311301,3.0057438375480996,32.65339602609473,26.78803873211516,469,7.279701258,0.12999999999999998,88.2,7.7,0.08,0.37,0.816,0.271
660766,"Yepez, Juan",R,70.68418176842111,30.93430378755326,7.735747613217254,-1.93222891,0.53473684210526315789,-4.61664367,26.311998168056263,25.333356551191784,475,7.259344695,0.22368421052631576,85.5,11.5,0.061,0.333,0.875,0.313
666135,"Kirilloff, Alex",L,71.46439123949581,33.866969376758924,16.053126873865484,3.3488957343894006,0.52100840336134453782,-1.774757081,26.74185998261965,27.88778144853855,476,7.666020338,0.14420062695924762,89.6,12.7,0.088,0.389,0.83,0.321
669003,"Mitchell, Garrett",L,75.74474705636742,33.12419814265163,10.307447206205282,5.119637401606471,0.59290187891440501044,-1.718681457,28.632187022345022,27.57574822568565,479,7.381162359,0.10849056603773588,88.7,5.4,0.085,0.382,0.79,0.328
542194,"Bethancourt, Christian",R,72.19672977035492,27.126998863978198,11.534813155830468,-4.919280609,0.58246346555323590814,10.732134539282644,30.50302912482883,27.603687256353194,479,7.514040105,0.17717717717717713,88.8,11.6,0.078,0.408,0.799,0.269
694388,"Loperfido, Joey",L,72.81793340909091,38.20543944,16.43564959697402,4.668345065100413,0.44008264462809917355,-0.304737623,25.748153684060256,30.794652131155136,484,7.743351529,0.17682926829268292,87.8,13.1,0.043,0.341,0.811,0.283
624512,"McGuire, Reese",L,68.73013863636365,31.136528300608163,11.681159346890725,-3.32284604,0.52066115702479338843,-2.17795274,30.16002833140998,30.000374369575354,484,8.14999126,0.17465753424657535,84.4,8.2,0.061,0.284,0.872,0.283
681460,"Baldwin, Brooks",R,70.96734754639171,29.965901397662833,11.030468499404149,2.2499793022514885,0.61030927835051546392,2.468537831750461,31.924585094654354,29.90784081893915,485,7.020347938,0.1846153846153846,89.1,18.4,0.067,0.364,0.85,0.264
679845,"Loftin, Nick",R,69.66449955010228,32.12506227578289,8.302854507858166,-5.604663739,0.52351738241308793456,2.7355120273409192,32.41381936456106,28.512295957968217,489,7.290358709,0.19771863117870722,86,13.5,0.053,0.308,0.905,0.271
605113,"Ahmed, Nick",R,68.30114997955015,28.200463332275103,13.435980810915412,-2.076031476,0.61758691206543967280,-0.355297314,34.954817219033295,27.70546896154726,489,7.289411701,0.19242902208201892,85,13.1,0.028,0.268,0.814,0.244
682663,"Ramírez, Agustín",R,74.90619392,25.21263450209134,7.405196347771429,-2.776601287,0.52040816326530612245,0.7436720092490787,29.925763603362398,30.304334641951588,490,7.532652204,0.16521739130434784,92,7.6,0.122,0.483,0.883,0.324
676116,"Noda, Ryan",L,72.14850896,35.07061710563806,16.784040760441286,-2.376481394,0.44693877551020408163,4.621477076683538,29.946456768623996,27.283391901841934,490,7.421115714,0.23961661341853038,90,16.5,0.112,0.422,0.757,0.314
694497,"Carter, Evan",L,70.67249796,31.092421496315357,7.083146139965082,-7.471103917,0.45290581162324649299,5.868928482317901,34.62736930740654,23.593159934028435,499,7.153225815,0.19758064516129034,86.8,13.2,0.069,0.355,0.846,0.332
624503,"Gordon, Nick",L,68.20099858283436,33.90611870907848,9.585867451785733,2.5395334203544646,0.45908183632734530938,-2.225713908,25.066054909801196,25.38220518272136,501,7.27368499,0.13357400722021662,87,7.3,0.058,0.318,0.839,0.256
664770,"Lukes, Nathan",L,66.62572954545452,33.06515808,7.017329534960046,8.133793245502941,0.44071146245059288538,-1.570085602,25.91971994118429,29.91389011905082,506,6.403708063,0.1215686274509804,88.5,9.7,0.039,0.337,0.921,0.335
542932,"Berti, Jon",R,72.20351923228351,28.645602225768528,2.601935941630866,7.662588918977833,0.33661417322834645669,-8.728017621,23.677568853723358,28.789076404672745,508,7.436179803,0.054054054,85.5,3.3,0.041,0.32,0.888,0.306
643265,"Cooper, Garrett",R,73.49575213,41.09980796582025,10.089544814814863,0.078112953,0.48046875000000000000,-5.090255084,27.94800609538853,32.10298922257013,512,7.752055599,0.1346153846153846,88.4,13.2,0.102,0.401,0.832,0.301
665019,"Clemens, Kody",L,71.67939362573098,28.260345450160038,12.069089134694284,-1.853386203,0.64327485380116959064,1.0427688038694893,32.76583029609469,27.305004353894883,513,7.266750663,0.2108843537414966,91.4,17.8,0.092,0.452,0.835,0.309
663527,"Nevin, Tyler",R,68.22177243190654,35.182937888870995,9.971607386613847,2.012776650478924,0.57003891050583657588,4.276722128669166,27.873455482618752,28.686078876688683,514,6.957710895,0.094117647,89.6,11.5,0.082,0.396,0.852,0.278
645302,"Robles, Victor",R,68.06811019305027,33.77146452966067,13.689131692350191,-5.556674279,0.50772200772200772201,12.978545645490756,25.901513962378928,29.048191456197028,518,6.84526778,0.18181818181818182,86.5,12.3,0.05,0.279,0.861,0.344
689172,"Wisely, Brett",L,67.76355252830189,33.66696951809318,9.611368365600027,-3.124875142,0.42452830188679245283,8.711146666175576,31.309829829824203,23.11403802283568,530,6.771392528,0.15737704918032785,86.4,17.1,0.062,0.318,0.857,0.259
543257,"Grossman, Robbie",R,67.34717372881357,35.226150289280795,12.371519221704617,-4.090222475,0.49717514124293785311,13.86814142199128,39.40176846207504,27.246648798885754,531,6.505601017,0.21445783132530122,87.5,17.7,0.055,0.337,0.867,0.308
656413,"Fairchild, Stuart",R,70.25303559,34.742814523157946,14.11286725694899,-7.53689769,0.59474671669793621013,3.7919451344142474,34.30218542074506,24.223362378634157,533,7.368273827,0.2215743440233236,85.9,18,0.085,0.332,0.772,0.297
543228,"Gomes, Yan",R,68.93255630393996,33.34945793782143,10.193830047522987,-3.551716642,0.49155722326454033771,2.9369067872598653,32.34383602,27.78532713327819,533,7.662547019,0.15342465753424656,87.3,15.4,0.082,0.373,0.862,0.288
656180,"Adams, Riley",R,76.34688779,35.51241841001688,8.835081742,-2.098310167,0.39405204460966542751,0.551151515,28.67665426972845,29.269439889259576,538,8.022210836,0.18672199170124482,90.4,14,0.071,0.436,0.844,0.285
678554,"Mead, Curtis",R,72.94260255555561,31.806241572838015,3.4531145504518954,0.12625357618019276,0.38148148148148148148,-3.3734672,28.100482899978157,28.83363697205505,540,7.182507551,0.1554621848739496,87.6,15.7,0.046,0.331,0.885,0.283
665839,"Valdez, Enmanuel",L,70.41939506445668,28.26151052652834,10.477395027119396,-5.541074372,0.61878453038674033149,-2.393287283,28.27411689886209,24.55884137505564,543,7.500147219,0.21212121212121213,88.9,15.6,0.094,0.393,0.882,0.295
658668,"Olivares, Edward",R,71.48213171,27.765287704058395,9.238543341,-2.47996471,0.60110294117647058824,0.5457412199099165,30.101390224507224,25.862534422775983,544,7.281534,0.18937644341801388,87.1,11.2,0.074,0.37,0.881,0.311
620443,"Torrens, Luis",R,70.87548062271074,29.56923347961169,10.282971865841866,4.177401615498895,0.58424908424908424908,-1.34879742,26.33387145977077,29.400200206060354,546,7.239480733,0.1316872427983539,90.9,10,0.103,0.506,0.866,0.278
672279,"Siani, Michael",L,68.96138714285716,31.439143366781053,8.969656077404997,2.258369815192336,0.43956043956043956044,-0.807291889,27.704126493859494,28.02949702112069,546,7.235119267,0.073275862,84.3,5.7,0.022,0.224,0.812,0.255
665966,"Narváez, Carlos",R,72.28301844606946,29.594975562535776,9.403294686578077,1.7633556432302526,0.52102376599634369287,5.774345729,30.44649395788978,29.05747237196975,547,7.613385594,0.1836734693877551,91.5,13.2,0.097,0.439,0.819,0.336
608671,"Jankowski, Travis",L,66.93472333938298,34.60782141945804,-2.209134142,-4.834238328,0.19419237749546279492,-7.280564394,23.161533597889793,28.85768555888848,551,6.38363,0.077120823,85.3,6.6,0.003,0.26,0.903,0.277
608336,"Gallo, Joey",L,72.78714095840874,32.80349635692636,17.85075045087586,-10.90403665,0.48462929475587703436,13.207083351818579,39.937967697637596,27.460360407416186,553,7.339662658,0.3549618320610687,91.9,26.3,0.16,0.485,0.703,0.3
518735,"Grandal, Yasmani",R,70.47650958408671,26.54092597064497,9.957136232485778,0.5958968147840923,0.60397830018083182640,4.699582191093416,33.911658740512955,27.320546945824752,553,7.4315824,0.163716814,89.1,10.9,0.066,0.376,0.859,0.295
605361,"Martini, Nick",L,69.94573524412293,30.49428578509255,9.480199679730598,-0.954812773,0.55515370705244122966,-2.981710934,26.748549209973444,28.134737962971304,553,6.814064557,0.17460317460317462,87.6,16.8,0.067,0.352,0.888,0.296
672724,"Peraza, Oswald",R,72.86416649910234,25.944555296548494,8.563968261897399,-5.997301316,0.49192100538599640934,2.9824432406196073,30.63843784061434,29.73446307029007,557,7.570396101,0.1759656652360515,87.5,9.5,0.056,0.326,0.8,0.231
667472,"Myers, Dane",R,71.09683568100357,28.638604950546657,10.018279151070336,4.027323307554582,0.57168458781362007168,-2.270308194,29.241168611240006,27.12299578091433,558,7.245279857,0.12359550561797752,91,9.1,0.067,0.442,0.802,0.31
677008,"Kjerstad, Heston",L,70.26607620071702,38.10608469297636,12.918036462376115,1.3720892557246027,0.47849462365591397849,-1.179695697,28.742631695498776,28.54404602424684,558,7.025009552,0.12626262626262627,89.6,12.6,0.085,0.432,0.838,0.284
660644,"Bruján, Vidal",R,67.17557937388196,31.45961293,7.530332326646504,-0.347198597,0.48479427549194991055,-0.85878076,28.457720614872972,28.081153990660532,559,6.942906452,0.15467625899280574,85.5,9,0.014,0.241,0.856,0.254
669234,"Malloy, Justyn-Henry",R,69.45689115044256,41.10476443944677,17.14552763927771,-1.341682642,0.49026548672566371681,2.4711960209446184,32.880269344030864,28.25891366320183,565,6.998286372,0.20430107526881722,87.2,19,0.086,0.344,0.783,0.29
678877,"Noel, Jhonkensy",R,77.87094007054672,29.81537196365605,8.743583954784846,-9.405959046,0.48148148148148148148,8.804917004260059,37.54978398357951,31.410566776348546,567,7.676019912,0.268421053,88.8,16.7,0.105,0.374,0.803,0.271
681146,"Bride, Jonah",R,68.14394562610227,29.802097044826233,14.25205165614125,-0.139224527,0.59259259259259259259,6.549288512048927,33.75437661045579,30.66454224440372,567,7.214887725,0.2018348623853211,87.5,10.1,0.046,0.339,0.884,0.29
669477,"Schmitt, Casey",R,71.66887876977158,34.25900730542768,9.774967601254623,-7.179293641,0.46045694200351493849,2.8440926161427704,32.35052479731819,24.787628581952372,569,7.418638717,0.1917808219178082,88.8,15.2,0.074,0.375,0.867,0.288
664702,"Straw, Myles",R,66.39537346153851,34.878697311583366,4.112879313509107,3.969854200223593,0.37937062937062937063,-4.344820022,24.811540880455166,26.474913506299824,572,6.719612671,0.077067669,86.5,11,0.019,0.241,0.911,0.268
621466,"Stewart, DJ",L,71.24703217770033,25.268585875452107,11.345729672561905,-3.828798486,0.61149825783972125436,3.5934015549099767,30.25680749476419,28.944645984334937,574,7.190753333,0.2903225806451613,89.8,17.9,0.101,0.417,0.79,0.323
624431,"Trevino, Jose",R,68.97114736111108,22.579110875685597,8.762718844842569,-2.099666176,0.72222222222222222222,9.733905767136607,29.862134130039674,31.999499223538333,576,7.114765208,0.18965517241379312,87.4,9.3,0.043,0.353,0.91,0.287
669222,"Senzel, Nick",R,68.95028632,32.70768024303906,10.397253334991015,-1.963340854,0.54905335628227194492,-1.599131073,25.24895894555806,29.588353414830067,581,7.507563702,0.18271604938271602,86,15.3,0.052,0.303,0.863,0.289
701358,"Smith, Cam",R,74.48909217,37.593927708960436,6.643066429730705,-0.741392272,0.40410958904109589041,3.5495967799945674,28.645267692748586,30.43941727286936,584,7.298366421,0.1262135922330097,88.9,6.9,0.073,0.437,0.829,0.333
547989,"Abreu, José",R,73.77451864726021,32.30936936,6.809265544157341,0.8984224228805092,0.44349315068493150685,6.396016402305374,30.835550470628093,32.32270445984242,584,7.272152284,0.11952191235059761,88.8,10.1,0.076,0.4,0.854,0.273
660162,"Moncada, Yoán",R,73.22198018771324,38.39200509888446,10.91005031762427,-2.630954439,0.42320819112627986348,13.728993802567814,31.958497149083463,28.341402492376144,586,7.537342021,0.22514619883040937,89.9,12.8,0.102,0.395,0.829,0.324
676369,"Velázquez, Nelson",R,73.18033250420169,31.138866948598878,13.226585468766265,-5.825028385,0.62689075630252100840,1.8337919293608642,32.49147933,26.97966181223334,595,7.486459459,0.1969111969111969,89.4,16.1,0.143,0.425,0.798,0.319
693307,"Dingler, Dillon",R,71.85352765494132,39.46512587984977,11.755807745993609,-0.348258572,0.50251256281407035176,2.1370739924048423,27.746475708730724,27.99805628607675,597,7.693561457,0.1851851851851852,89.3,15,0.074,0.453,0.845,0.289
677588,"Tena, José",L,70.96375434276209,35.54829952940085,5.500382557497234,1.2909880625332553,0.36772046589018302829,-0.53060684,32.81859347,26.18072121,601,6.836289601,0.065843621,90.3,5.1,0.07,0.44,0.873,0.293
700242,"Sweeney, Trey",L,73.92605440065694,26.922077252208535,9.142871990406935,-3.749593414,0.58456486042692939245,6.777688734911959,34.31912851310307,27.331521276420798,609,7.59853179,0.18181818181818185,89,11.3,0.066,0.38,0.824,0.27
641658,"Hampson, Garrett",R,68.28884898527008,31.424824315673362,10.019709973923543,-1.584312707,0.52864157119476268412,-0.812347892,32.72451732391843,27.894183468577356,611,6.892569607,0.13850415512465378,86.1,14.8,0.033,0.283,0.84,0.283
622761,"Mateo, Jorge",R,72.59371638126008,30.40382143842911,5.521335095019935,-4.207405732,0.43134087237479806139,-3.428856522,29.363386542384955,27.761713993209693,619,7.658392026,0.17865429234338745,88.2,12.2,0.049,0.37,0.858,0.268
641943,"Palacios, Joshua",L,71.88402027070067,30.808210170684895,8.416008960580585,0.2814224052491764,0.50636942675159235669,0.7821502091227573,27.34767654789909,29.77004423081234,628,7.230381324,0.14912280701754388,90.2,7.9,0.088,0.442,0.84,0.291
676572,"Wagaman, Eric",R,72.31425973,28.222796752111844,5.687615043503167,-0.815478987,0.44038155802861685215,5.278549563460535,30.672758458074874,27.86887479632988,629,7.072960223,0.14968152866242035,91,9.9,0.057,0.449,0.881,0.282
656976,"Smith, Pavin",L,72.44454142180092,32.40319321097423,12.728495668043635,-0.968451757,0.52764612954186413902,-0.056179095,29.315500997657665,28.872704587124357,633,7.36147812,0.16202531645569623,90,12.8,0.109,0.437,0.861,0.34
543510,"McCann, James",R,70.67211000000002,37.95793980014531,11.128969475232585,-1.917071086,0.45583596214511041009,11.313538650558284,36.937997485866966,26.074179009960204,634,6.982214462,0.15820895522388062,88.9,14.4,0.081,0.415,0.836,0.299
624415,"Biggio, Cavan",L,67.41343756671895,37.65979636814344,11.651981188742212,-4.259028216,0.50078492935635792779,0.6720357700628994,28.54837095,24.62571155166024,637,6.926792075,0.18867924528301885,86.6,18.1,0.054,0.282,0.859,0.299
519203,"Rizzo, Anthony",L,68.56959466872108,33.395200552254025,9.997700526804481,-5.192528116,0.51771956856702619414,1.5827357962127855,33.33934170032746,22.11291378608045,649,6.830243683,0.19963702359346644,88.3,16.1,0.054,0.35,0.896,0.299
805779,"Wilson, Jacob",R,63.651514555214625,35.265308891630156,3.0749858023465646,-2.161016901,0.36196319018404907975,2.728316232084947,31.059529696445868,25.367175476427285,652,6.078276181,0.1492537313432836,85.4,8.2,0.017,0.239,0.94,0.342
682641,"Matos, Luis",R,71.94307328746181,25.611666103176983,4.517641152530521,-6.129830922,0.48470948012232415902,4.485504833081253,33.039369014652266,25.200856744832492,654,7.171465084,0.2119700748129676,87.2,9.3,0.037,0.339,0.917,0.273
621028,"Newman, Kevin",R,67.60735201820948,32.10125999098346,6.230043287447377,-0.945794677,0.45827010622154779970,3.5546776205431416,30.572033304091438,28.045313227506167,659,6.672523809,0.14095238095238097,86.1,10.7,0.019,0.267,0.924,0.283
545361,"Trout, Mike",R,74.49591798789703,36.64083174385609,7.646475308486896,-0.782324184,0.44175491679273827534,-5.522069576,24.695223892939318,25.89798981327064,661,7.477648018,0.1965065502183406,91.5,19.3,0.162,0.502,0.837,0.363
687363,"Scott II, Victor",L,69.00074953172204,32.516520901591434,11.04398878784849,-2.355001431,0.53323262839879154079,5.967482335870908,31.08099175324772,24.12779369476791,662,6.492945559,0.1553398058252427,86.9,12.7,0.052,0.291,0.846,0.269
663853,"Gonzalez, Romy",R,74.56790139,27.508592064924027,7.508256055,3.541643562533516,0.51885369532428355958,0.11821745448891731,27.62472425651932,27.595367677742587,663,6.950327692,0.10828025477707004,92.9,5,0.124,0.525,0.84,0.325
666152,"Hamilton, David",L,69.42598277108435,31.403248523126745,8.594651034106027,-5.531581787,0.47590361445783132530,7.779726816308158,31.431933184371175,28.075192950303084,664,7.253467108,0.19637462235649544,86.9,15.3,0.045,0.299,0.875,0.277
680700,"Palacios, Richie",L,68.39252798496244,25.77665288694117,8.588710786767892,-3.919218066,0.55488721804511278195,-1.784110511,30.23097970734604,22.36331928159781,665,6.945366154,0.23076923076923078,86.8,11.7,0.045,0.31,0.867,0.318
605204,"Davis, J.D.",R,72.31927769461075,33.88961717422055,7.486437255880162,10.568922102309449,0.45808383233532934132,-7.512726573,21.99024708963712,30.627652496589935,668,7.284501228,0.09255079,90.5,6.5,0.092,0.44,0.776,0.31
596103,"Slater, Austin",R,71.45638943283575,38.29679541,11.555012950723656,7.218679889062395,0.49104477611940298507,-0.812445104,29.288744396750666,25.323282102775753,670,6.859580896,0.099688474,90.2,7.6,0.093,0.433,0.818,0.305
572138,"Singleton, Jon",L,72.04462427312772,29.87383007783435,11.091188090458278,-11.73766562,0.59618208516886930984,3.9075781783285706,33.55795448150852,29.564546958322094,681,7.117618825,0.17721518987341772,88.8,13.8,0.082,0.383,0.831,0.298
669134,"Campusano, Luis",R,69.23833666666668,25.92279376052511,7.720494536501774,-0.992118683,0.61863173216885007278,3.049743971,28.427770925829023,27.936619022433103,687,7.611184238,0.19743589743589746,88,10.5,0.056,0.364,0.889,0.303
676356,"DeLuca, Jonny",R,70.73519682608695,26.893095327685845,8.180248657,-7.844049397,0.60869565217391304348,5.409736728634243,33.786734972006286,26.059300683383814,690,7.646089652,0.20967741935483872,84.4,15.3,0.039,0.258,0.865,0.284
669743,"Call, Alex",R,67.80682056277057,31.724521267866532,8.849102179063602,2.425419919409396,0.51948051948051948052,-3.407198268,29.36901209766957,27.998119189391776,693,6.820995671,0.16573556797020483,87.6,15.1,0.05,0.302,0.893,0.317
649966,"Urías, Luis",R,68.76091346208865,29.481432324920103,14.59516791918297,-2.449627424,0.62804005722460658083,0.23520054472377902,29.598317253811164,26.711543774331755,699,7.549739442,0.19718309859154928,86.4,14.7,0.058,0.306,0.876,0.303
